;r1;r2;r3;r4;r5;r6;time;datetime;curr1;curr2;curr3;curr4;curr5;curr6
0;-12728;-6859;0;21899;-31807;6560;91,066871;2025-09-16 09:45:46.993374;0,0;0,0;0,0;0,0;0,0;0,0
0;-14128;4197;0;6259;12518;6568;91,101861;2025-09-16 09:45:47.029381;0,0;0,0;0,0;0,0;0,0;0,0
0;-10778;6665;0;4756;9913;8071;91,131869;2025-09-16 09:45:47.059375;0,0;0,0;0,0;0,0;0,0;0,0
0;-14961;-8093;0;21899;-31807;6259;91,161642;2025-09-16 09:45:47.089160;0,0;0,0;0,0;0,0;0,0;0,0
0;-14961;-8093;0;21899;-31807;6259;91,19166;2025-09-16 09:45:47.119145;0,0;0,0;0,0;0,0;0,0;0,0
0;-16078;-8916;0;21599;-32458;6560;91,223642;2025-09-16 09:45:47.150145;0,0;0,0;0,0;0,0;0,0;0,0
0;-4079;10778;0;2351;4702;10777;91,255047;2025-09-16 09:45:47.181550;0,0;0,0;0,0;0,0;0,0;0,0
0;-4079;10778;0;2351;4702;10777;91,286046;2025-09-16 09:45:47.213580;0,0;0,0;0,0;0,0;0,0;0,0
0;-171;13247;0;1149;794;12580;91,31707;2025-09-16 09:45:47.243573;0,0;0,0;0,0;0,0;0,0;0,0
0;-19428;-10973;0;21899;32426;7161;91,352152;2025-09-16 09:45:47.278655;0,0;0,0;0,0;0,0;0,0;0,0
0;-20544;-11384;0;22200;-32458;6860;91,381836;2025-09-16 09:45:47.309352;0,0;0,0;0,0;0,0;0,0;0,0
0;5412;16126;0;-956;-3114;14985;91,411845;2025-09-16 09:45:47.339347;0,0;0,0;0,0;0,0;0,0;0,0
0;5412;16126;0;-956;-3114;14985;91,441961;2025-09-16 09:45:47.369456;0,0;0,0;0,0;0,0;0,0;0,0
0;10437;19006;0;-2759;-7673;17390;91,47364;2025-09-16 09:45:47.400143;0,0;0,0;0,0;0,0;0,0;0,0
0;-24452;-13441;0;22501;-32458;6860;91,504646;2025-09-16 09:45:47.431149;0,0;0,0;0,0;0,0;0,0;0,0
0;-24452;-13441;0;22501;-32458;6860;91,535645;2025-09-16 09:45:47.462148;0,0;0,0;0,0;0,0;0,0;0,0
0;-26685;-15498;0;23102;-31807;6560;91,567438;2025-09-16 09:45:47.493941;0,0;0,0;0,0;0,0;0,0;0,0
0;19369;24354;0;-6367;-14838;20697;91,601436;2025-09-16 09:45:47.527939;0,0;0,0;0,0;0,0;0,0;0,0
0;20486;25176;0;-6667;-16792;21599;91,631439;2025-09-16 09:45:47.557942;0,0;0,0;0,0;0,0;0,0;0,0
0;-30593;-17555;0;23403;-31807;6860;91,662227;2025-09-16 09:45:47.589728;0,0;0,0;0,0;0,0;0,0;0,0
0;-30593;-17555;0;23403;-31807;6860;91,692224;2025-09-16 09:45:47.619731;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-19200;0;24304;-30504;6860;91,723222;2025-09-16 09:45:47.649725;0,0;0,0;0,0;0,0;0,0;0,0
0;29977;30936;0;-10275;-23957;25206;91,754903;2025-09-16 09:45:47.682510;0,0;0,0;0,0;0,0;0,0;0,0
0;29977;30936;0;-10275;-23957;25206;91,785999;2025-09-16 09:45:47.712502;0,0;0,0;0,0;0,0;0,0;0,0
0;-31093;-32132;0;-11477;-27213;27310;91,816999;2025-09-16 09:45:47.743502;0,0;0,0;0,0;0,0;0,0;0,0
0;28243;-21257;0;24605;-31156;6860;91,852098;2025-09-16 09:45:47.779599;0,0;0,0;0,0;0,0;0,0;0,0
0;27685;-22080;0;24906;-29202;6560;91,881812;2025-09-16 09:45:47.808315;0,0;0,0;0,0;0,0;0,0;0,0
0;-24952;-28841;0;-13882;-31773;30016;91,911809;2025-09-16 09:45:47.838312;0,0;0,0;0,0;0,0;0,0;0,0
0;25452;-23725;0;25807;-28550;6259;91,941901;2025-09-16 09:45:47.868404;0,0;0,0;0,0;0,0;0,0;0,0
0;-19927;-25550;0;-15385;29204;32120;91,973591;2025-09-16 09:45:47.900094;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;-25782;0;26709;-27899;5958;92,004595;2025-09-16 09:45:47.931098;0,0;0,0;0,0;0,0;0,0;0,0
0;22102;-25782;0;26709;-27899;5958;92,0356;2025-09-16 09:45:47.962103;0,0;0,0;0,0;0,0;0,0;0,0
0;18194;-27428;0;27611;-24642;5057;92,067097;2025-09-16 09:45:47.994602;0,0;0,0;0,0;0,0;0,0;0,0
0;-10995;-19380;0;-19293;20737;-29207;92,101795;2025-09-16 09:45:48.028298;0,0;0,0;0,0;0,0;0,0;0,0
0;-7645;-17734;0;-20496;17480;-27403;92,131796;2025-09-16 09:45:48.059303;0,0;0,0;0,0;0,0;0,0;0,0
0;13170;-31130;0;29415;-20083;3554;92,161588;2025-09-16 09:45:48.089097;0,0;0,0;0,0;0,0;0,0;0,0
0;-3179;-14855;0;-21999;13572;-26201;92,192586;2025-09-16 09:45:48.119089;0,0;0,0;0,0;0,0;0,0;0,0
0;9262;32349;0;30317;-16826;2050;92,223588;2025-09-16 09:45:48.150091;0,0;0,0;0,0;0,0;0,0;0,0
0;1846;-11975;0;-23802;9664;-23796;92,254694;2025-09-16 09:45:48.181197;0,0;0,0;0,0;0,0;0,0;0,0
0;5354;29881;0;31820;-13570;547;92,286392;2025-09-16 09:45:48.213898;0,0;0,0;0,0;0,0;0,0;0,0
0;6312;-9096;0;-25907;5105;-21391;92,321389;2025-09-16 09:45:48.247892;0,0;0,0;0,0;0,0;0,0;0,0
0;8545;-7862;0;-26809;3802;-20790;92,351504;2025-09-16 09:45:48.278996;0,0;0,0;0,0;0,0;0,0;0,0
0;-788;25356;0;-31011;-6405;-2459;92,382199;2025-09-16 09:45:48.308702;0,0;0,0;0,0;0,0;0,0;0,0
0;15803;-4159;0;-29214;-2060;-18084;92,412197;2025-09-16 09:45:48.338700;0,0;0,0;0,0;0,0;0,0;0,0
0;-5254;22888;0;-29508;-2497;-3962;92,442421;2025-09-16 09:45:48.368924;0,0;0,0;0,0;0,0;0,0;0,0
0;20828;-457;0;-31318;-6619;-15679;92,47303;2025-09-16 09:45:48.399533;0,0;0,0;0,0;0,0;0,0;0,0
0;-10278;20420;0;-28005;2062;-6066;92,505038;2025-09-16 09:45:48.431541;0,0;0,0;0,0;0,0;0,0;0,0
0;26411;2834;0;32114;-11830;-12974;92,536079;2025-09-16 09:45:48.462582;0,0;0,0;0,0;0,0;0,0;0,0
0;-14745;17129;0;-26201;6622;-7870;92,567042;2025-09-16 09:45:48.494349;0,0;0,0;0,0;0,0;0,0;0,0
0;30877;5714;0;30010;-16389;-10569;92,601834;2025-09-16 09:45:48.528337;0,0;0,0;0,0;0,0;0,0;0,0
0;-30193;8182;0;28506;-19646;-9066;92,629313;2025-09-16 09:45:48.556814;0,0;0,0;0,0;0,0;0,0;0,0
0;-21444;13015;0;-23495;13135;-10876;92,662102;2025-09-16 09:45:48.589612;0,0;0,0;0,0;0,0;0,0;0,0
0;-25168;11061;0;26402;-24856;-6661;92,693101;2025-09-16 09:45:48.619604;0,0;0,0;0,0;0,0;0,0;0,0
0;-25352;10547;0;-21992;17694;-12680;92,723105;2025-09-16 09:45:48.649608;0,0;0,0;0,0;0,0;0,0;0,0
0;-17911;15586;0;23697;-31370;-3054;92,754207;2025-09-16 09:45:48.680710;0,0;0,0;0,0;0,0;0,0;0,0
0;-30377;7667;0;-20489;21602;-14784;92,785885;2025-09-16 09:45:48.712388;0,0;0,0;0,0;0,0;0,0;0,0
0;-11770;19289;0;21292;28956;-348;92,816891;2025-09-16 09:45:48.744404;0,0;0,0;0,0;0,0;0,0;0,0
0;27902;3142;0;-17784;28116;-17490;92,84799;2025-09-16 09:45:48.774493;0,0;0,0;0,0;0,0;0,0;0,0
0;-7303;22168;0;19488;24396;1456;92,879696;2025-09-16 09:45:48.807249;0,0;0,0;0,0;0,0;0,0;0,0
0;-2837;25048;0;17684;21140;3259;92,910692;2025-09-16 09:45:48.837195;0,0;0,0;0,0;0,0;0,0;0,0
0;21202;-972;0;-14778;-30256;-20496;92,941702;2025-09-16 09:45:48.869203;0,0;0,0;0,0;0,0;0,0;0,0
0;2188;27516;0;15881;16580;5664;92,973478;2025-09-16 09:45:48.899981;0,0;0,0;0,0;0,0;0,0;0,0
0;16178;-4674;0;-12974;-25045;-22901;93,004477;2025-09-16 09:45:48.930980;0,0;0,0;0,0;0,0;0,0;0,0
0;8329;32041;0;13175;10067;8670;93,035481;2025-09-16 09:45:48.962994;0,0;0,0;0,0;0,0;0,0;0,0
0;10595;-7553;0;-10870;-19834;-25005;93,067273;2025-09-16 09:45:48.994804;0,0;0,0;0,0;0,0;0,0;0,0
0;12237;-31438;0;11973;6810;10174;93,102276;2025-09-16 09:45:49.028779;0,0;0,0;0,0;0,0;0,0;0,0
0;19494;-26913;0;8966;297;13781;93,130303;2025-09-16 09:45:49.056806;0,0;0,0;0,0;0,0;0,0;0,0
0;19494;-26913;0;8966;297;13781;93,162078;2025-09-16 09:45:49.088581;0,0;0,0;0,0;0,0;0,0;0,0
0;24519;-24033;0;7163;-4262;15885;93,192074;2025-09-16 09:45:49.118577;0,0;0,0;0,0;0,0;0,0;0,0
0;-3362;-16604;0;-5759;-6808;-31318;93,223074;2025-09-16 09:45:49.149577;0,0;0,0;0,0;0,0;0,0;0,0
0;-3362;-16604;0;-5759;-6808;-31318;93,254176;2025-09-16 09:45:49.181687;0,0;0,0;0,0;0,0;0,0;0,0
0;-9504;-19895;0;-3655;-946;31813;93,285878;2025-09-16 09:45:49.212381;0,0;0,0;0,0;0,0;0,0;0,0
0;-28176;-15806;0;1752;-15335;21597;93,316876;2025-09-16 09:45:49.244372;0,0;0,0;0,0;0,0;0,0;0,0
0;-15645;-24008;0;-1250;4916;29408;93,351967;2025-09-16 09:45:49.278470;0,0;0,0;0,0;0,0;0,0;0,0
0;-18994;-26476;0;854;9476;27304;93,381656;2025-09-16 09:45:49.309158;0,0;0,0;0,0;0,0;0,0;0,0
0;-18994;-26476;0;854;9476;27304;93,411656;2025-09-16 09:45:49.339187;0,0;0,0;0,0;0,0;0,0;0,0
0;-24577;-29767;0;2959;14686;24899;93,442658;2025-09-16 09:45:49.369161;0,0;0,0;0,0;0,0;0,0;0,0
0;-10311;-4699;0;-5463;-32270;29413;93,473472;2025-09-16 09:45:49.399975;0,0;0,0;0,0;0,0;0,0;0,0
0;-10311;-4699;0;-5463;-32270;29413;93,504462;2025-09-16 09:45:49.431970;0,0;0,0;0,0;0,0;0,0;0,0
0;-3612;-585;0;-8169;27404;32720;93,535499;2025-09-16 09:45:49.462002;0,0;0,0;0,0;0,0;0,0;0,0
0;29235;28364;0;7468;26410;19789;93,568272;2025-09-16 09:45:49.494775;0,0;0,0;0,0;0,0;0,0;0,0
0;29235;28364;0;7468;26410;19789;93,602266;2025-09-16 09:45:49.529762;0,0;0,0;0,0;0,0;0,0;0,0
0;4762;4762;0;-11776;18937;-28908;93,632259;2025-09-16 09:45:49.559789;0,0;0,0;0,0;0,0;0,0;0,0
0;4762;4762;0;-11776;18937;-28908;93,662046;2025-09-16 09:45:49.588549;0,0;0,0;0,0;0,0;0,0;0,0
0;10904;8465;0;-14181;13726;-25902;93,692046;2025-09-16 09:45:49.618549;0,0;0,0;0,0;0,0;0,0;0,0
0;14161;18903;0;13781;-24145;12874;93,723053;2025-09-16 09:45:49.649556;0,0;0,0;0,0;0,0;0,0;0,0
0;14161;18903;0;13781;-24145;12874;93,755065;2025-09-16 09:45:49.681568;0,0;0,0;0,0;0,0;0,0;0,0
0;8578;14789;0;15885;-18934;10169;93,785762;2025-09-16 09:45:49.712265;0,0;0,0;0,0;0,0;0,0;0,0
0;22628;15869;0;-19291;2002;-20491;93,81689;2025-09-16 09:45:49.744362;0,0;0,0;0,0;0,0;0,0;0,0
0;22628;15869;0;-19291;2002;-20491;93,850015;2025-09-16 09:45:49.777515;0,0;0,0;0,0;0,0;0,0;0,0
0;-913;9030;0;19793;-9816;6562;93,881653;2025-09-16 09:45:49.809192;0,0;0,0;0,0;0,0;0,0;0,0
0;-913;9030;0;19793;-9816;6562;93,911567;2025-09-16 09:45:49.839072;0,0;0,0;0,0;0,0;0,0;0,0
0;-7054;5327;0;22198;-3302;3255;93,941677;2025-09-16 09:45:49.869189;0,0;0,0;0,0;0,0;0,0;0,0
0;-23368;27799;0;-27107;-16235;-11773;93,973455;2025-09-16 09:45:49.900960;0,0;0,0;0,0;0,0;0,0;0,0
0;-23368;27799;0;-27107;-16235;-11773;94,00444;2025-09-16 09:45:49.931942;0,0;0,0;0,0;0,0;0,0;0,0
0;-16669;32324;0;-29813;-21446;-8767;94,035448;2025-09-16 09:45:49.961951;0,0;0,0;0,0;0,0;0,0;0,0
0;-19894;-2489;0;27008;7770;-1555;94,067267;2025-09-16 09:45:49.994770;0,0;0,0;0,0;0,0;0,0;0,0
0;-19894;-2489;0;27008;7770;-1555;94,099259;2025-09-16 09:45:50.025762;0,0;0,0;0,0;0,0;0,0;0,0
0;-7178;-27453;0;32116;-30564;-4258;94,130262;2025-09-16 09:45:50.057768;0,0;0,0;0,0;0,0;0,0;0,0
0;-27152;-7425;0;30315;15586;-5764;94,161992;2025-09-16 09:45:50.088495;0,0;0,0;0,0;0,0;0,0;0,0
0;-1595;-23750;0;29711;29761;-1552;94,19213;2025-09-16 09:45:50.119592;0,0;0,0;0,0;0,0;0,0;0,0
0;30010;-12773;0;-31614;24705;-9972;94,223086;2025-09-16 09:45:50.150592;0,0;0,0;0,0;0,0;0,0;0,0
0;6220;-19225;0;26404;22596;1453;94,254279;2025-09-16 09:45:50.180782;0,0;0,0;0,0;0,0;0,0;0,0
0;23868;-16886;0;-28908;31218;-12978;94,285971;2025-09-16 09:45:50.212474;0,0;0,0;0,0;0,0;0,0;0,0
0;12361;-15112;0;23999;16734;4459;94,316977;2025-09-16 09:45:50.244475;0,0;0,0;0,0;0,0;0,0;0,0
0;12361;-15112;0;23999;16734;4459;94,350087;2025-09-16 09:45:50.277578;0,0;0,0;0,0;0,0;0,0;0,0
0;16052;-22234;0;-25602;-25850;-16886;94,380771;2025-09-16 09:45:50.307274;0,0;0,0;0,0;0,0;0,0;0,0
0;26318;-6473;0;18287;3708;10471;94,411787;2025-09-16 09:45:50.339293;0,0;0,0;0,0;0,0;0,0;0,0
0;8236;-26759;0;-22295;-19337;-20193;94,441701;2025-09-16 09:45:50.368204;0,0;0,0;0,0;0,0;0,0;0,0
0;31901;-2771;0;15882;-1502;13478;94,473567;2025-09-16 09:45:50.400070;0,0;0,0;0,0;0,0;0,0;0,0
0;2095;-30462;0;-19890;-14126;-22598;94,504561;2025-09-16 09:45:50.431064;0,0;0,0;0,0;0,0;0,0;0,0
0;-24144;3399;0;11974;-11924;17987;94,535557;2025-09-16 09:45:50.463114;0,0;0,0;0,0;0,0;0,0;0,0
0;-6279;29315;0;-16583;-5659;-26506;94,569394;2025-09-16 09:45:50.496905;0,0;0,0;0,0;0,0;0,0;0,0
0;-10745;26436;0;-14178;-448;-28911;94,598407;2025-09-16 09:45:50.525899;0,0;0,0;0,0;0,0;0,0;0,0
0;-15212;9570;0;7766;-21042;22496;94,630398;2025-09-16 09:45:50.557901;0,0;0,0;0,0;0,0;0,0;0,0
0;-15770;23145;0;-12074;4111;-31015;94,661509;2025-09-16 09:45:50.589019;0,0;0,0;0,0;0,0;0,0;0,0
0;-9629;12860;0;5662;-25602;24600;94,693211;2025-09-16 09:45:50.619714;0,0;0,0;0,0;0,0;0,0;0,0
0;-26377;16151;0;-7565;14532;29410;94,723212;2025-09-16 09:45:50.650726;0,0;0,0;0,0;0,0;0,0;0,0
0;979;19854;0;1152;29513;29711;94,754307;2025-09-16 09:45:50.680810;0,0;0,0;0,0;0,0;0,0;0,0
0;31901;12038;0;-4859;21046;26404;94,78601;2025-09-16 09:45:50.713499;0,0;0,0;0,0;0,0;0,0;0,0
0;3212;21499;0;-49;26908;30913;94,817005;2025-09-16 09:45:50.743508;0,0;0,0;0,0;0,0;0,0;0,0
0;24085;6690;0;-1552;28862;22797;94,851112;2025-09-16 09:45:50.777615;0,0;0,0;0,0;0,0;0,0;0,0
0;23527;6279;0;-650;30164;21895;94,881813;2025-09-16 09:45:50.809306;0,0;0,0;0,0;0,0;0,0;0,0
0;16052;29315;0;-5460;14532;-28911;94,911817;2025-09-16 09:45:50.839316;0,0;0,0;0,0;0,0;0,0;0,0
0;17386;2165;0;1754;-29510;19189;94,94284;2025-09-16 09:45:50.870335;0,0;0,0;0,0;0,0;0,0;0,0
0;20519;32606;0;-7565;8670;-26206;94,973606;2025-09-16 09:45:50.900109;0,0;0,0;0,0;0,0;0,0;0,0
0;10686;-1948;0;4459;-22996;16183;95,004617;2025-09-16 09:45:50.931120;0,0;0,0;0,0;0,0;0,0;0,0
0;26102;-29228;0;-9970;3460;-23801;95,035615;2025-09-16 09:45:50.963107;0,0;0,0;0,0;0,0;0,0;0,0
0;3987;-6062;0;7165;-17134;13177;95,071342;2025-09-16 09:45:50.998843;0,0;0,0;0,0;0,0;0,0;0,0
0;79;-8941;0;8968;-13226;11373;95,101344;2025-09-16 09:45:51.028844;0,0;0,0;0,0;0,0;0,0;0,0
0;-30502;-23468;0;-14178;-6310;-19592;95,131352;2025-09-16 09:45:51.058842;0,0;0,0;0,0;0,0;0,0;0,0
0;-5503;-11821;0;11373;-7364;8668;95,161445;2025-09-16 09:45:51.087948;0,0;0,0;0,0;0,0;0,0;0,0
0;-25477;-20589;0;-16282;-10870;-17187;95,192139;2025-09-16 09:45:51.119628;0,0;0,0;0,0;0,0;0,0;0,0
0;-9411;-14700;0;13177;-3456;6263;95,223129;2025-09-16 09:45:51.149632;0,0;0,0;0,0;0,0;0,0;0,0
0;-21011;-18121;0;-17786;-14778;-15383;95,254237;2025-09-16 09:45:51.180740;0,0;0,0;0,0;0,0;0,0;0,0
0;-17786;-20459;0;16484;4359;2956;95,285925;2025-09-16 09:45:51.212428;0,0;0,0;0,0;0,0;0,0;0,0
0;-17103;-14830;0;-19890;-19988;-12978;95,316926;2025-09-16 09:45:51.243429;0,0;0,0;0,0;0,0;0,0;0,0
0;-21694;-22516;0;17987;7616;1453;95,352015;2025-09-16 09:45:51.278518;0,0;0,0;0,0;0,0;0,0;0,0
0;-21694;-22516;0;17987;7616;1453;95,381704;2025-09-16 09:45:51.309206;0,0;0,0;0,0;0,0;0,0;0,0
0;-7054;-8659;0;-23798;-29107;-8770;95,411709;2025-09-16 09:45:51.339207;0,0;0,0;0,0;0,0;0,0;0,0
0;-30626;-28275;0;21895;16734;-3356;95,441711;2025-09-16 09:45:51.369214;0,0;0,0;0,0;0,0;0,0;0,0
0;-3146;-5780;0;-25602;32521;-6966;95,473513;2025-09-16 09:45:51.400016;0,0;0,0;0,0;0,0;0,0;0,0
0;28210;-32389;0;24600;22596;-5761;95,505557;2025-09-16 09:45:51.432060;0,0;0,0;0,0;0,0;0,0;0,0
0;2437;-2077;0;-28006;26008;-4561;95,536504;2025-09-16 09:45:51.464095;0,0;0,0;0,0;0,0;0,0;0,0
0;21511;28622;0;27306;29110;-9068;95,567295;2025-09-16 09:45:51.494782;0,0;0,0;0,0;0,0;0,0;0,0
0;5787;391;0;-29810;23402;-3359;95,598285;2025-09-16 09:45:51.524788;0,0;0,0;0,0;0,0;0,0;0,0
0;5787;391;0;-29810;23402;-3359;95,6303;2025-09-16 09:45:51.556803;0,0;0,0;0,0;0,0;0,0;0,0
0;10904;22040;0;31815;-26005;-14178;95,661386;2025-09-16 09:45:51.587889;0,0;0,0;0,0;0,0;0,0;0,0
0;16394;6973;0;30916;12330;1150;95,692068;2025-09-16 09:45:51.619577;0,0;0,0;0,0;0,0;0,0;0,0
0;16394;6973;0;30916;12330;1150;95,723069;2025-09-16 09:45:51.650579;0,0;0,0;0,0;0,0;0,0;0,0
0;20302;9441;0;29413;8422;2353;95,755185;2025-09-16 09:45:51.681688;0,0;0,0;0,0;0,0;0,0;0,0
0;296;15047;0;-29212;-16235;-18988;95,785793;2025-09-16 09:45:51.712296;0,0;0,0;0,0;0,0;0,0;0,0
0;296;15047;0;-29212;-16235;-18988;95,81687;2025-09-16 09:45:51.744369;0,0;0,0;0,0;0,0;0,0;0,0
0;-5287;11756;0;-27107;-11024;-21694;95,848868;2025-09-16 09:45:51.776369;0,0;0,0;0,0;0,0;0,0;0,0
0;-5287;11756;0;-27107;-11024;-21694;95,880666;2025-09-16 09:45:51.808168;0,0;0,0;0,0;0,0;0,0;0,0
0;29793;16023;0;25204;-46;5960;95,911665;2025-09-16 09:45:51.839171;0,0;0,0;0,0;0,0;0,0;0,0
0;-13103;6408;0;-23500;-3208;-24700;95,941691;2025-09-16 09:45:51.869172;0,0;0,0;0,0;0,0;0,0;0,0
0;-13103;6408;0;-23500;-3208;-24700;95,973459;2025-09-16 09:45:51.900972;0,0;0,0;0,0;0,0;0,0;0,0
0;-18686;3117;0;-21396;2002;-27706;96,004458;2025-09-16 09:45:51.931970;0,0;0,0;0,0;0,0;0,0;0,0
0;-27369;21371;0;21898;-7210;8666;96,03547;2025-09-16 09:45:51.962967;0,0;0,0;0,0;0,0;0,0;0,0
0;-27369;21371;0;21898;-7210;8666;96,071255;2025-09-16 09:45:51.997758;0,0;0,0;0,0;0,0;0,0;0,0
0;-24827;-997;0;-18390;8516;-31013;96,102257;2025-09-16 09:45:52.028760;0,0;0,0;0,0;0,0;0,0;0,0
0;-24827;-997;0;-18390;8516;-31013;96,132261;2025-09-16 09:45:52.058764;0,0;0,0;0,0;0,0;0,0;0,0
0;32335;-6344;0;-14782;16332;30916;96,161372;2025-09-16 09:45:52.087875;0,0;0,0;0,0;0,0;0,0;0,0
0;-16761;28775;0;17689;-16329;12273;96,191769;2025-09-16 09:45:52.119272;0,0;0,0;0,0;0,0;0,0;0,0
0;-16761;28775;0;17689;-16329;12273;96,223479;2025-09-16 09:45:52.150977;0,0;0,0;0,0;0,0;0,0;0,0
0;-13970;30832;0;16186;-18934;13175;96,254572;2025-09-16 09:45:52.182073;0,0;0,0;0,0;0,0;0,0;0,0
0;22844;-12515;0;-10874;25450;26407;96,286253;2025-09-16 09:45:52.213759;0,0;0,0;0,0;0,0;0,0;0,0
0;22844;-12515;0;-10874;25450;26407;96,317267;2025-09-16 09:45:52.243770;0,0;0,0;0,0;0,0;0,0;0,0
0;17261;-16217;0;-8770;31312;24002;96,352263;2025-09-16 09:45:52.279759;0,0;0,0;0,0;0,0;0,0;0,0
0;16703;-16217;0;-8169;31964;23401;96,381059;2025-09-16 09:45:52.307562;0,0;0,0;0,0;0,0;0,0;0,0
0;-5596;-28945;0;13180;-25448;15881;96,412043;2025-09-16 09:45:52.339550;0,0;0,0;0,0;0,0;0,0;0,0
0;11678;-19920;0;-5764;-28362;21296;96,442046;2025-09-16 09:45:52.369544;0,0;0,0;0,0;0,0;0,0;0,0
0;11678;-19920;0;-5764;-28362;21296;96,473829;2025-09-16 09:45:52.401324;0,0;0,0;0,0;0,0;0,0;0,0
0;6654;-22388;0;-3960;-24454;18891;96,504825;2025-09-16 09:45:52.431328;0,0;0,0;0,0;0,0;0,0;0,0
0;2220;-24420;0;10174;-31961;18286;96,535829;2025-09-16 09:45:52.462332;0,0;0,0;0,0;0,0;0,0;0,0
0;2220;-24420;0;10174;-31961;18286;96,566898;2025-09-16 09:45:52.494418;0,0;0,0;0,0;0,0;0,0;0,0
0;5570;-21540;0;8670;30318;20089;96,601618;2025-09-16 09:45:52.529123;0,0;0,0;0,0;0,0;0,0;0,0
0;6687;-21129;0;8370;30318;19488;96,631623;2025-09-16 09:45:52.558126;0,0;0,0;0,0;0,0;0,0;0,0
0;-6745;-31438;0;2052;-10776;12578;96,661799;2025-09-16 09:45:52.588302;0,0;0,0;0,0;0,0;0,0;0,0
0;9478;-19072;0;7468;28364;20390;96,69239;2025-09-16 09:45:52.619909;0,0;0,0;0,0;0,0;0,0;0,0
0;-11770;30807;0;3856;-6216;10474;96,723392;2025-09-16 09:45:52.650921;0,0;0,0;0,0;0,0;0,0;0,0
0;12828;-16604;0;6266;25759;21592;96,754395;2025-09-16 09:45:52.680898;0,0;0,0;0,0;0,0;0,0;0,0
0;-16236;28339;0;5660;-2308;8370;96,786204;2025-09-16 09:45:52.713685;0,0;0,0;0,0;0,0;0,0;0,0
0;16178;-14958;0;4762;22502;23095;96,817192;2025-09-16 09:45:52.744685;0,0;0,0;0,0;0,0;0,0;0,0
0;-21260;25048;0;7764;2251;5965;96,85218;2025-09-16 09:45:52.779693;0,0;0,0;0,0;0,0;0,0;0,0
0;-24610;22991;0;9267;6159;4161;96,881971;2025-09-16 09:45:52.808474;0,0;0,0;0,0;0,0;0,0;0,0
0;22877;-10433;0;2658;16640;25500;96,911967;2025-09-16 09:45:52.839470;0,0;0,0;0,0;0,0;0,0;0,0
0;-29635;19700;0;11371;10718;2358;96,941971;2025-09-16 09:45:52.869475;0,0;0,0;0,0;0,0;0,0;0,0
0;24552;-8788;0;1756;14686;26102;96,973764;2025-09-16 09:45:52.900267;0,0;0,0;0,0;0,0;0,0;0,0
0;32552;17643;0;12874;13975;253;97,004767;2025-09-16 09:45:52.932263;0,0;0,0;0,0;0,0;0,0;0,0
0;27902;-6731;0;253;12081;27304;97,035771;2025-09-16 09:45:52.963270;0,0;0,0;0,0;0,0;0,0;0,0
0;27527;14352;0;14678;17883;-1851;97,066865;2025-09-16 09:45:52.994367;0,0;0,0;0,0;0,0;0,0;0,0
0;29576;-5908;0;-47;11430;27605;97,099556;2025-09-16 09:45:53.027056;0,0;0,0;0,0;0,0;0,0;0,0
0;29576;-5908;0;-47;11430;27605;97,113568;2025-09-16 09:45:53.040071;0,0;0,0;0,0;0,0;0,0;0,0
0;31810;-4263;0;-949;9476;28206;97,158473;2025-09-16 09:45:53.085978;0,0;0,0;0,0;0,0;0,0;0,0
0;31810;-4263;0;-949;9476;28206;97,170478;2025-09-16 09:45:53.097499;0,0;0,0;0,0;0,0;0,0;0,0
0;18595;8182;0;19187;28304;-6360;97,192013;2025-09-16 09:45:53.119508;0,0;0,0;0,0;0,0;0,0;0,0
0;15803;6948;0;19789;29607;-6962;97,223004;2025-09-16 09:45:53.150515;0,0;0,0;0,0;0,0;0,0;0,0
0;-27585;-149;0;-3054;4916;30310;97,254559;2025-09-16 09:45:53.182093;0,0;0,0;0,0;0,0;0,0;0,0
0;11895;4068;0;21292;-31370;-9066;97,286308;2025-09-16 09:45:53.213805;0,0;0,0;0,0;0,0;0,0;0,0
0;-23677;2319;0;-4557;1008;32114;97,317308;2025-09-16 09:45:53.243811;0,0;0,0;0,0;0,0;0,0;0,0
0;8545;2423;0;22795;-28764;-10870;97,352301;2025-09-16 09:45:53.279806;0,0;0,0;0,0;0,0;0,0;0,0
0;5754;-46;0;24298;-25508;-12373;97,381716;2025-09-16 09:45:53.308219;0,0;0,0;0,0;0,0;0,0;0,0
0;-20886;4376;0;-6060;-1597;32715;97,411775;2025-09-16 09:45:53.339222;0,0;0,0;0,0;0,0;0,0;0,0
0;1288;-2102;0;26102;-21600;-14176;97,442475;2025-09-16 09:45:53.370237;0,0;0,0;0,0;0,0;0,0;0,0
0;-18094;6022;0;-6661;-4202;-31919;97,473285;2025-09-16 09:45:53.400797;0,0;0,0;0,0;0,0;0,0;0,0
0;-3179;-5393;0;27605;-17040;-16281;97,504749;2025-09-16 09:45:53.432245;0,0;0,0;0,0;0,0;0,0;0,0
0;-15303;8490;0;-7863;-6156;-30717;97,53574;2025-09-16 09:45:53.462243;0,0;0,0;0,0;0,0;0,0;0,0
0;-8203;-8273;0;30310;-12481;-18385;97,567227;2025-09-16 09:45:53.494721;0,0;0,0;0,0;0,0;0,0;0,0
